detector;screenshot_path;temp;artifact_visible;artifact_goal;artifacttype_retrieved;features_extracted;matching_finished;total;found;match_count;goal
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-5-6.png;not_artifacts-5-6.png;not_artifacts;exe_self_remove;14,1749;217,122;23,6141;254,911;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-5-7.png;not_artifacts-5-7.png;not_artifacts;exe_self_remove;14,0525;206,3729;79,1615;299,5869;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-5-8.png;not_artifacts-5-8.png;not_artifacts;exe_self_remove;14,2267;183,7795;24,2784;222,2846;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-5-9.png;not_artifacts-5-9.png;not_artifacts;exe_self_remove;15,2654;279,8067;92,7028;387,7749;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\01_Jibberish-Mittel-1-1.png;01_Jibberish-Mittel-1-1.png;01_Jibberish-Mittel;exe_updater_generic;18,705;101,1813;100,8507;220,737;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\01_Jibberish-Mittel-1-2.png;01_Jibberish-Mittel-1-2.png;01_Jibberish-Mittel;exe_updater_generic;18,2183;102,4831;99,7029;220,4043;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\01_Jibberish-Mittel-2-1.png;01_Jibberish-Mittel-2-1.png;01_Jibberish-Mittel;exe_updater_generic;18,7929;293,9452;102,2467;414,9848;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\01_Jibberish-Mittel-2-2.png;01_Jibberish-Mittel-2-2.png;01_Jibberish-Mittel;exe_updater_generic;18,7913;300,6293;97,6908;417,1114;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\01_Jibberish-Mittel-3-1.png;01_Jibberish-Mittel-3-1.png;01_Jibberish-Mittel;exe_updater_generic;18,0874;283,3805;108,2767;409,7446;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\01_Jibberish-Mittel-3-2.png;01_Jibberish-Mittel-3-2.png;01_Jibberish-Mittel;exe_updater_generic;83,7758;323,3273;99,0262;506,1293;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\01_Jibberish-Mittel-4-1.png;01_Jibberish-Mittel-4-1.png;01_Jibberish-Mittel;exe_updater_generic;82,9207;410,2176;110,0438;603,1821;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\01_Jibberish-Mittel-5-1.png;01_Jibberish-Mittel-5-1.png;01_Jibberish-Mittel;exe_updater_generic;88,7277;131,0059;90,5902;310,3238;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\01_Jibberish-Mittel-5-2.png;01_Jibberish-Mittel-5-2.png;01_Jibberish-Mittel;exe_updater_generic;89,7321;232,7371;100,2899;422,7591;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\02_Link_Only-Schwer-1-1.png;02_Link_Only-Schwer-1-1.png;02_Link_Only-Schwer;exe_updater_generic;83,3563;204,9534;31,7501;320,0598;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\02_Link_Only-Schwer-3-1.png;02_Link_Only-Schwer-3-1.png;02_Link_Only-Schwer;exe_updater_generic;87,2453;324,8324;98,135;510,2127;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\02_Link_Only-Schwer-4-1.png;02_Link_Only-Schwer-4-1.png;02_Link_Only-Schwer;exe_updater_generic;18,7761;307,5666;114,4457;440,7884;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\02_Link_Only-Schwer-4-2.png;02_Link_Only-Schwer-4-2.png;02_Link_Only-Schwer;exe_updater_generic;82,8904;411,4304;95,9089;590,2297;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\02_Link_Only-Schwer-5-1.png;02_Link_Only-Schwer-5-1.png;02_Link_Only-Schwer;exe_updater_generic;18,254;294,1834;100,6562;413,0936;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\03_Targo_Bank-Schwer-1-1.png;03_Targo_Bank-Schwer-1-1.png;03_Targo_Bank-Schwer;exe_updater_generic;166,438;112,1253;98,6753;377,2386;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\03_Targo_Bank-Schwer-1-2.png;03_Targo_Bank-Schwer-1-2.png;03_Targo_Bank-Schwer;exe_updater_generic;18,802;211,8119;105,1423;335,7562;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\03_Targo_Bank-Schwer-2-1.png;03_Targo_Bank-Schwer-2-1.png;03_Targo_Bank-Schwer;exe_updater_generic;90,417;225,1151;99,233;414,7651;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\03_Targo_Bank-Schwer-2-2.png;03_Targo_Bank-Schwer-2-2.png;03_Targo_Bank-Schwer;exe_updater_generic;18,8202;275,5635;31,1842;325,5679;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\03_Targo_Bank-Schwer-3-1.png;03_Targo_Bank-Schwer-3-1.png;03_Targo_Bank-Schwer;exe_updater_generic;86,2698;325,8989;98,7361;510,9048;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\03_Targo_Bank-Schwer-3-2.png;03_Targo_Bank-Schwer-3-2.png;03_Targo_Bank-Schwer;exe_updater_generic;18,8843;288,3908;89,8388;397,1139;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\03_Targo_Bank-Schwer-4-1.png;03_Targo_Bank-Schwer-4-1.png;03_Targo_Bank-Schwer;exe_updater_generic;18,6211;288,094;99,0515;405,7666;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\03_Targo_Bank-Schwer-5-1.png;03_Targo_Bank-Schwer-5-1.png;03_Targo_Bank-Schwer;exe_updater_generic;87,704;201,3804;105,3148;394,3992;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\03_Targo_Bank-Schwer-5-2.png;03_Targo_Bank-Schwer-5-2.png;03_Targo_Bank-Schwer;exe_updater_generic;81,9862;108,8201;110,3773;301,1836;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\04_Targeted_IT_Abteilung-Einfach-1-1.png;04_Targeted_IT_Abteilung-Einfach-1-1.png;04_Targeted_IT_Abteilung-Einfach;exe_updater_generic;19,0754;119,3149;106,7869;245,1772;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\04_Targeted_IT_Abteilung-Einfach-1-2.png;04_Targeted_IT_Abteilung-Einfach-1-2.png;04_Targeted_IT_Abteilung-Einfach;exe_updater_generic;76,9035;106,2764;103,8394;287,0193;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\04_Targeted_IT_Abteilung-Einfach-3-1.png;04_Targeted_IT_Abteilung-Einfach-3-1.png;04_Targeted_IT_Abteilung-Einfach;exe_updater_generic;18,2932;292,24;120,3899;430,9231;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\04_Targeted_IT_Abteilung-Einfach-3-2.png;04_Targeted_IT_Abteilung-Einfach-3-2.png;04_Targeted_IT_Abteilung-Einfach;exe_updater_generic;85,8145;218,685;180,2283;484,7278;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\04_Targeted_IT_Abteilung-Einfach-5-1.png;04_Targeted_IT_Abteilung-Einfach-5-1.png;04_Targeted_IT_Abteilung-Einfach;exe_updater_generic;79,0464;224,6749;172,8779;476,5992;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\04_Targeted_IT_Abteilung-Einfach-5-2.png;04_Targeted_IT_Abteilung-Einfach-5-2.png;04_Targeted_IT_Abteilung-Einfach;exe_updater_generic;18,6957;108,4593;191,2108;318,3658;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\04_Targeted_IT_Abteilung-Schwer-1-1.png;04_Targeted_IT_Abteilung-Schwer-1-1.png;04_Targeted_IT_Abteilung-Schwer;exe_updater_generic;18,5262;285,8785;105,5795;409,9842;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\04_Targeted_IT_Abteilung-Schwer-1-2.png;04_Targeted_IT_Abteilung-Schwer-1-2.png;04_Targeted_IT_Abteilung-Schwer;exe_updater_generic;18,8152;116,9063;89,6314;225,3529;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\04_Targeted_IT_Abteilung-Schwer-2-1.png;04_Targeted_IT_Abteilung-Schwer-2-1.png;04_Targeted_IT_Abteilung-Schwer;exe_updater_generic;18,7451;293,6589;104,3968;416,8008;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\04_Targeted_IT_Abteilung-Schwer-3-1.png;04_Targeted_IT_Abteilung-Schwer-3-1.png;04_Targeted_IT_Abteilung-Schwer;exe_updater_generic;85,1406;237,2584;88,4654;410,8644;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\04_Targeted_IT_Abteilung-Schwer-4-1.png;04_Targeted_IT_Abteilung-Schwer-4-1.png;04_Targeted_IT_Abteilung-Schwer;exe_updater_generic;78,1023;225,0417;90,8054;393,9494;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\04_Targeted_IT_Abteilung-Schwer-5-1.png;04_Targeted_IT_Abteilung-Schwer-5-1.png;04_Targeted_IT_Abteilung-Schwer;exe_updater_generic;18,6998;119,982;31,9838;170,6656;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\05_Newsletter-Schwer-4-1.png;05_Newsletter-Schwer-4-1.png;05_Newsletter-Schwer;exe_updater_generic;83,6253;325,0659;97,7153;506,4065;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\05_Newsletter-Schwer-5-1.png;05_Newsletter-Schwer-5-1.png;05_Newsletter-Schwer;exe_updater_generic;89,0038;125,4698;98,6922;313,1658;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-1-1.png;06_Versichertenkarte-Schwer-1-1.png;06_Versichertenkarte-Schwer;exe_updater_generic;87,0566;96,5704;97,7118;281,3388;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-1-2.png;06_Versichertenkarte-Schwer-1-2.png;06_Versichertenkarte-Schwer;exe_updater_generic;33,5126;182,8827;104,2193;320,6146;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-1-3.png;06_Versichertenkarte-Schwer-1-3.png;06_Versichertenkarte-Schwer;exe_updater_generic;18,6672;119,2186;108,5636;246,4494;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-2-1.png;06_Versichertenkarte-Schwer-2-1.png;06_Versichertenkarte-Schwer;exe_updater_generic;18,3031;290,3294;100,707;409,3395;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-2-2.png;06_Versichertenkarte-Schwer-2-2.png;06_Versichertenkarte-Schwer;exe_updater_generic;18,71;408,0781;98,0842;524,8723;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-2-3.png;06_Versichertenkarte-Schwer-2-3.png;06_Versichertenkarte-Schwer;exe_updater_generic;18,2923;289,4553;100,6981;408,4457;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-2-4.png;06_Versichertenkarte-Schwer-2-4.png;06_Versichertenkarte-Schwer;exe_updater_generic;18,603;300,7958;107,6373;427,0361;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-3-1.png;06_Versichertenkarte-Schwer-3-1.png;06_Versichertenkarte-Schwer;exe_updater_generic;19,503;290,3772;97,59;407,4702;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-3-2.png;06_Versichertenkarte-Schwer-3-2.png;06_Versichertenkarte-Schwer;exe_updater_generic;18,2404;312,6868;105,6545;436,5817;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-3-3.png;06_Versichertenkarte-Schwer-3-3.png;06_Versichertenkarte-Schwer;exe_updater_generic;83,7692;330,9212;177,3155;592,0059;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-3-4.png;06_Versichertenkarte-Schwer-3-4.png;06_Versichertenkarte-Schwer;exe_updater_generic;18,4431;402,5445;105,5923;526,5799;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-4-1.png;06_Versichertenkarte-Schwer-4-1.png;06_Versichertenkarte-Schwer;exe_updater_generic;88,841;330,0847;105,2192;524,1449;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-4-2.png;06_Versichertenkarte-Schwer-4-2.png;06_Versichertenkarte-Schwer;exe_updater_generic;83,5547;315,6805;111,5871;510,8223;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-4-3.png;06_Versichertenkarte-Schwer-4-3.png;06_Versichertenkarte-Schwer;exe_updater_generic;82,189;300,0201;108,9435;491,1526;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-4-4.png;06_Versichertenkarte-Schwer-4-4.png;06_Versichertenkarte-Schwer;exe_updater_generic;87,9702;412,5743;100,6453;601,1898;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-5-1.png;06_Versichertenkarte-Schwer-5-1.png;06_Versichertenkarte-Schwer;exe_updater_generic;78,3609;320,111;98,8439;497,3158;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-5-2.png;06_Versichertenkarte-Schwer-5-2.png;06_Versichertenkarte-Schwer;exe_updater_generic;19,3553;289,073;112,1195;420,5478;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-5-3.png;06_Versichertenkarte-Schwer-5-3.png;06_Versichertenkarte-Schwer;exe_updater_generic;84,0027;232,843;104,6978;421,5435;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-5-4.png;06_Versichertenkarte-Schwer-5-4.png;06_Versichertenkarte-Schwer;exe_updater_generic;19,8836;285,4923;114,7734;420,1493;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\07_Paypal-Mittel-1-1.png;07_Paypal-Mittel-1-1.png;07_Paypal-Mittel;exe_updater_generic;89,1331;135,693;102,4092;327,2353;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\07_Paypal-Mittel-1-2.png;07_Paypal-Mittel-1-2.png;07_Paypal-Mittel;exe_updater_generic;19,2553;110,1846;99,9688;229,4087;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\07_Paypal-Mittel-1-3.png;07_Paypal-Mittel-1-3.png;07_Paypal-Mittel;exe_updater_generic;78,3182;121,6419;172,6284;372,5885;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\07_Paypal-Mittel-2-1.png;07_Paypal-Mittel-2-1.png;07_Paypal-Mittel;exe_updater_generic;18,2373;226,4232;105,0602;349,7207;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\07_Paypal-Mittel-3-1.png;07_Paypal-Mittel-3-1.png;07_Paypal-Mittel;exe_updater_generic;18,957;303,8313;90,1785;412,9668;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\07_Paypal-Mittel-3-2.png;07_Paypal-Mittel-3-2.png;07_Paypal-Mittel;exe_updater_generic;85,0887;224,0922;107,0376;416,2185;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\07_Paypal-Mittel-4-1.png;07_Paypal-Mittel-4-1.png;07_Paypal-Mittel;exe_updater_generic;22,4273;399,5285;109,1579;531,1137;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\07_Paypal-Mittel-5-1.png;07_Paypal-Mittel-5-1.png;07_Paypal-Mittel;exe_updater_generic;18,2812;297,097;103,6889;419,0671;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\07_Paypal-Mittel-5-2.png;07_Paypal-Mittel-5-2.png;07_Paypal-Mittel;exe_updater_generic;98,2673;212,3536;100,1196;410,7405;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\08_Weiterbildung-Schwer-5-1.png;08_Weiterbildung-Schwer-5-1.png;08_Weiterbildung-Schwer;exe_updater_generic;103,3839;208,5573;105,3743;417,3155;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\12_IT_Ticket-Mittel-1-1.png;12_IT_Ticket-Mittel-1-1.png;12_IT_Ticket-Mittel;exe_updater_generic;88,5627;200,2279;102,2151;391,0057;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\12_IT_Ticket-Mittel-1-2.png;12_IT_Ticket-Mittel-1-2.png;12_IT_Ticket-Mittel;exe_updater_generic;84,6466;120,0498;107,3981;312,0945;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\12_IT_Ticket-Mittel-2-1.png;12_IT_Ticket-Mittel-2-1.png;12_IT_Ticket-Mittel;exe_updater_generic;78,3883;204,6725;111,5564;394,6172;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\12_IT_Ticket-Mittel-3-1.png;12_IT_Ticket-Mittel-3-1.png;12_IT_Ticket-Mittel;exe_updater_generic;18,7782;209,6517;110,592;339,0219;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\12_IT_Ticket-Mittel-3-2.png;12_IT_Ticket-Mittel-3-2.png;12_IT_Ticket-Mittel;exe_updater_generic;82,1412;246,6184;98,2925;427,0521;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\12_IT_Ticket-Mittel-3-3.png;12_IT_Ticket-Mittel-3-3.png;12_IT_Ticket-Mittel;exe_updater_generic;18,9963;292,2613;104,6822;415,9398;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\12_IT_Ticket-Mittel-4-1.png;12_IT_Ticket-Mittel-4-1.png;12_IT_Ticket-Mittel;exe_updater_generic;18,1274;288,874;103,3785;410,3799;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\12_IT_Ticket-Mittel-4-2.png;12_IT_Ticket-Mittel-4-2.png;12_IT_Ticket-Mittel;exe_updater_generic;18,7194;192,513;100,0624;311,2948;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\browser_advertisement-1-1.png;browser_advertisement-1-1.png;browser_advertisement;exe_updater_generic;18,2361;201,3493;91,5788;311,1642;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\browser_advertisement-2-1.png;browser_advertisement-2-1.png;browser_advertisement;exe_updater_generic;88,4999;310,32;112,0287;510,8486;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\browser_advertisement-3-1.png;browser_advertisement-3-1.png;browser_advertisement;exe_updater_generic;18,6039;326,9897;32,2771;377,8707;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\browser_advertisement-4-1.png;browser_advertisement-4-1.png;browser_advertisement;exe_updater_generic;18,8231;419,4955;31,5763;469,8949;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\browser_advertisement-5-1.png;browser_advertisement-5-1.png;browser_advertisement;exe_updater_generic;98,791;230,7092;31,8696;361,3698;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\browser_defacing-1-1.png;browser_defacing-1-1.png;browser_defacing;exe_updater_generic;33,3246;195,8499;189,9574;419,1319;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\browser_defacing-2-1.png;browser_defacing-2-1.png;browser_defacing;exe_updater_generic;19,0917;302,4173;97,6377;419,1467;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\browser_defacing-3-1.png;browser_defacing-3-1.png;browser_defacing;exe_updater_generic;82,7351;317,5576;91,409;491,7017;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\browser_defacing-4-1.png;browser_defacing-4-1.png;browser_defacing;exe_updater_generic;80,7766;331,7749;92,5248;505,0763;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\browser_defacing-5-1.png;browser_defacing-5-1.png;browser_defacing;exe_updater_generic;18,8315;229,1424;106,4011;354,375;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\email-bounce-exchange-de-2-1.png;email-bounce-exchange-de-2-1.png;email-bounce-exchange-de;exe_updater_generic;18,3591;297,8484;98,4307;414,6382;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\email-bounce-exchange-de-3-1.png;email-bounce-exchange-de-3-1.png;email-bounce-exchange-de;exe_updater_generic;84,6924;301,72;98,9905;485,4029;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\email-bounce-exchange-de-4-1.png;email-bounce-exchange-de-4-1.png;email-bounce-exchange-de;exe_updater_generic;18,4912;304,4852;112,2151;435,1915;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_anti_virus_extended-1-1.png;exe_anti_virus_extended-1-1.png;exe_anti_virus_extended;exe_updater_generic;80,0557;123,8752;108,7321;312,663;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_anti_virus_extended-2-1.png;exe_anti_virus_extended-2-1.png;exe_anti_virus_extended;exe_updater_generic;18,6458;319,8469;168,7642;507,2569;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_anti_virus_extended-3-1.png;exe_anti_virus_extended-3-1.png;exe_anti_virus_extended;exe_updater_generic;101,4888;393,2784;108,8628;603,63;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_anti_virus_extended-4-1.png;exe_anti_virus_extended-4-1.png;exe_anti_virus_extended;exe_updater_generic;19,1882;301,8348;174,5875;495,6105;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_anti_virus_extended-5-1.png;exe_anti_virus_extended-5-1.png;exe_anti_virus_extended;exe_updater_generic;76,8113;220,0717;96,2471;393,1301;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_anti_virus_simple-1-1.png;exe_anti_virus_simple-1-1.png;exe_anti_virus_simple;exe_updater_generic;18,1954;108,7915;99,4601;226,447;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_anti_virus_simple-2-1.png;exe_anti_virus_simple-2-1.png;exe_anti_virus_simple;exe_updater_generic;19,4023;293,1876;104,1027;416,6926;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_anti_virus_simple-3-1.png;exe_anti_virus_simple-3-1.png;exe_anti_virus_simple;exe_updater_generic;88,9;403,0636;99,7644;591,728;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_anti_virus_simple-4-1.png;exe_anti_virus_simple-4-1.png;exe_anti_virus_simple;exe_updater_generic;76,7951;327,3908;172,5263;576,7122;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_anti_virus_simple-5-1.png;exe_anti_virus_simple-5-1.png;exe_anti_virus_simple;exe_updater_generic;18,7893;221,8337;32,026;272,649;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_file_scanner-1-1.png;exe_file_scanner-1-1.png;exe_file_scanner;exe_updater_generic;85,4762;112,5494;111,3255;309,3511;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_file_scanner-1-2.png;exe_file_scanner-1-2.png;exe_file_scanner;exe_updater_generic;83,8477;97,8986;196,0958;377,8421;False;0;False
